dataset,line_id_orig,timestamp,time_delta,node,component,level,content,event_id,event_template,risk_score,severity_label,severity_code
HDFS,1379,11-11-2008 04:43,2,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-5802915611610989626 is added to invalidSet of 10.251.110.196:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,2090,09-11-2008 22:00,178,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.250.14.196:50010:Got exception while serving blk_-305633040016166849 to /10.251.38.53:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,562,10-11-2008 11:17,16,UNKNOWN,dfs.DataNode$DataXceiver,INFO,Receiving block blk_1057763407402503745 src: /10.251.30.134:36059 dest: /10.251.30.134:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,0.05,Normal,0
BGL,2351,12-09-2005 15:31,3,R53-M1-N0-I:J18-U01,APP,FATAL,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:41217: Link has been severed,E29,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>:<*>: Link has been severed,0.9,Risk,2
BGL,1667,04-11-2005 21:33,8434,R63-M0-N8-C:J16-U11,KERNEL,INFO,iar 001066ac dear 0252524c,E70,iar <*> dear <*>,0.1,Normal,0
HDFS,1153,11-11-2008 02:31,10,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-7411858598798393933 file /mnt/hadoop/dfs/data/current/subdir24/blk_-7411858598798393933,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
BGL,2445,08-09-2005 18:05,21150,R01-M1-N4-I:J18-U11,KERNEL,FATAL,Lustre mount FAILED : bglio23 : point /p/gb1,E81,Lustre mount FAILED : bglio<*> : point <*>,0.9,Risk,2
BGL,2233,21-11-2005 21:40,10457,R13-M1-N4-I:J18-U11,APP,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:52839, Connection reset by peer",E30,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Connection reset by peer",0.9,Risk,2
HDFS,1550,11-11-2008 06:40,27,UNKNOWN,dfs.DataNode$PacketResponder,INFO,PacketResponder 2 for block blk_1077394056781488 terminating,E10,PacketResponder <*> for block blk_<*> terminating,0.05,Normal,0
BGL,2000,03-01-2006 15:13,625691,R07-M0-N0-I:J18-U11,KERNEL,INFO,ciod: generated 128 core files for program /g/g24/germann2/SPaSM_mini/MEAM/r13,E34,ciod: generated <*> core files for program <*>,0.1,Normal,0
HDFS,2202,10-11-2008 13:36,228,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.123.132:50010:Got exception while serving blk_4048438071314937575 to /10.251.194.213:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,2225,18-07-2005 22:53,18481,R20-M1-N8-C:J12-U01,KERNEL,FATAL,"rts: kernel terminated for reason 1001rts: bad message header: invalid cpu, type=42315, cpu=105, index=1207960804, total=2691015",E112,"rts: kernel terminated for reason <*>: bad message header: invalid cpu, type=<*>, cpu=<*>, index=<*>, total=<*>",0.9,Risk,2
BGL,2395,16-10-2005 22:24,38044,R71-M1-N0-I:J18-U01,APP,FATAL,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:47696: Link has been severed,E29,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>:<*>: Link has been severed,0.9,Risk,2
HDFS,1217,11-11-2008 03:04,56,UNKNOWN,dfs.DataNode$DataXceiver,INFO,Receiving block blk_6807535563873595117 src: /10.250.17.177:48934 dest: /10.250.17.177:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,0.05,Normal,0
BGL,1738,10-11-2005 14:28,8467,R34-M1-N4-C:J10-U01,KERNEL,INFO,"2 ddr errors(s) detected and corrected on rank 0, symbol 4, bit 4",E2,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>",0.1,Normal,0
BGL,761,10-07-2005 04:02,3,R22-M0-ND-C:J13-U11,KERNEL,INFO,generating core.13753,E67,generating core.<*>,0.1,Normal,0
BGL,1101,23-07-2005 23:21,13677,R01-M1-NB-C:J03-U11,KERNEL,INFO,"1 ddr errors(s) detected and corrected on rank 0, symbol 20, bit 3",E2,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>",0.1,Normal,0
HDFS,891,10-11-2008 21:06,12,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_8598135237831029828 file /mnt/hadoop/dfs/data/current/subdir59/blk_8598135237831029828,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,2022,10-11-2008 02:34,717,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.67.225:50010:Got exception while serving blk_-6900989714336081087 to /10.251.25.237:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,2252,25-11-2005 09:48,46029,R45-M1-N0-I:J18-U01,APP,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:54780, Link has been severed",E32,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Link has been severed",0.9,Risk,2
HDFS,283,10-11-2008 02:02,69,UNKNOWN,dfs.DataNode$PacketResponder,INFO,PacketResponder 0 for block blk_679168189072909208 terminating,E10,PacketResponder <*> for block blk_<*> terminating,0.05,Normal,0
HDFS,2154,10-11-2008 13:56,8,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.214.130:50010:Got exception while serving blk_424461424221613461 to /10.251.71.193:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,706,09-07-2005 20:05,35,R25-M1-N2-C:J03-U01,KERNEL,INFO,generating core.46559,E67,generating core.<*>,0.1,Normal,0
HDFS,877,10-11-2008 21:05,3,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_773599351835388127 file /mnt/hadoop/dfs/data/current/subdir60/blk_773599351835388127,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
BGL,2359,12-06-2005 00:32,164874,R30-M0-N9-C:J16-U01,KERNEL,FATAL,data TLB error interrupt,E55,data TLB error interrupt,0.9,Risk,2
HDFS,57,09-11-2008 21:22,1,UNKNOWN,dfs.DataNode$DataXceiver,INFO,Receiving block blk_-774267833966018354 src: /10.251.38.53:51057 dest: /10.251.38.53:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,0.05,Normal,0
HDFS,804,10-11-2008 19:47,111,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.127.243:50010:Got exception while serving blk_7760079751081658559 to /10.251.215.70:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,1089,10-11-2008 22:57,58,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.allocateBlock: /user/root/randtxt3/_temporary/_task_200811101024_0007_m_001662_0/part-01662. blk_8196657927516481490,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,0.05,Normal,0
HDFS,2106,10-11-2008 12:41,1,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.70.5:50010:Got exception while serving blk_4581070264530964999 to /10.250.13.188:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,1990,11-11-2008 10:12,5,UNKNOWN,dfs.DataNode$PacketResponder,INFO,Received block blk_-1440254020029439248 of size 67108864 from /10.251.30.85,E11,Received block blk_<*> of size <*> from /<*>,0.05,Normal,0
BGL,2410,12-06-2005 00:32,190008,R30-M0-N9-C:J16-U01,KERNEL,FATAL,data TLB error interrupt,E55,data TLB error interrupt,0.9,Risk,2
HDFS,1915,11-11-2008 09:28,30,UNKNOWN,dfs.DataNode$PacketResponder,INFO,PacketResponder 2 for block blk_5454423648092670683 terminating,E10,PacketResponder <*> for block blk_<*> terminating,0.05,Normal,0
HDFS,2125,10-11-2008 12:59,393,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.250.13.188:50010:Got exception while serving blk_73389299186801686 to /10.251.123.33:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,1417,11-11-2008 04:48,13,UNKNOWN,dfs.DataNode$DataXceiver,INFO,Receiving block blk_-4334868513923498900 src: /10.251.91.15:35440 dest: /10.251.91.15:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,0.05,Normal,0
HDFS,1358,11-11-2008 04:43,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-4265150363959543078 is added to invalidSet of 10.251.39.160:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
BGL,10,04-06-2005 07:24,4,R27-M1-N4-I:J18-U01,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33370,E33,ciod: failed to read message prefix on control stream (CioStream socket to <*>:<*>,0.9,Risk,2
HDFS,702,10-11-2008 13:58,3,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.215.70:50010:Got exception while serving blk_-7391656937286046074 to /10.251.107.196:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,208,10-11-2008 01:18,75,UNKNOWN,dfs.DataNode$PacketResponder,INFO,Received block blk_-2013946318750925538 of size 67108864 from /10.251.126.22,E11,Received block blk_<*> of size <*> from /<*>,0.05,Normal,0
BGL,2222,28-10-2005 20:00,31,R63-M1-N5-C:J17-U01,KERNEL,FATAL,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=0064588e 8aff0003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",E60,"Error receiving packet on tree network, expecting type <*> instead of type <*> (softheader=<*> <*> <*> <*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>",0.9,Risk,2
BGL,2349,26-11-2005 22:41,34035,R33-M1-N4-I:J18-U11,APP,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:47189, Link has been severed",E32,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Link has been severed",0.9,Risk,2
BGL,678,09-07-2005 18:56,10,R25-M1-N8-C:J16-U11,KERNEL,INFO,generating core.14652,E67,generating core.<*>,0.1,Normal,0
BGL,864,13-07-2005 12:08,139,R31-M0-N1-C:J09-U01,KERNEL,INFO,generating core.47314,E67,generating core.<*>,0.1,Normal,0
BGL,2467,02-09-2005 20:52,1779,R04-M0-NC-I:J18-U11,KERNEL,FATAL,Lustre mount FAILED : bglio75 : point /p/gb1,E81,Lustre mount FAILED : bglio<*> : point <*>,0.9,Risk,2
HDFS,1025,10-11-2008 22:13,50,UNKNOWN,dfs.DataNode$PacketResponder,INFO,Received block blk_6406847509870023726 of size 67108864 from /10.251.106.50,E11,Received block blk_<*> of size <*> from /<*>,0.05,Normal,0
HDFS,1112,10-11-2008 23:27,508,UNKNOWN,dfs.DataNode$DataXceiver,INFO,10.251.123.99:50010 Served block blk_-7990763409688650846 to /10.251.197.161,E1,<*>:<*> Served block blk_<*> to /<*>,0.05,Normal,0
BGL,1491,13-10-2005 12:02,38226,R62-M1-N4-I:J18-U11,APP,FATAL,"ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied",E26,"ciod: Error loading /<*>: invalid or missing program image, Permission denied",0.1,Normal,0
BGL,2243,04-06-2005 07:24,4,R27-M1-N4-I:J18-U01,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33370,E33,ciod: failed to read message prefix on control stream (CioStream socket to <*>:<*>,0.9,Risk,2
HDFS,846,10-11-2008 21:02,3,UNKNOWN,dfs.DataNode$DataXceiver,INFO,Receiving block blk_-4831379247767940447 src: /10.251.65.237:42885 dest: /10.251.65.237:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,0.05,Normal,0
BGL,666,09-07-2005 18:46,41,R11-M0-NE-C:J11-U11,KERNEL,INFO,generating core.17517,E67,generating core.<*>,0.1,Normal,0
BGL,2442,15-11-2005 02:25,1,R46-M1-N1-C:J02-U01,KERNEL,FATAL,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00ce22e8 e6200003 00000002 00000000) PSR0=20021f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",E60,"Error receiving packet on tree network, expecting type <*> instead of type <*> (softheader=<*> <*> <*> <*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>",0.9,Risk,2
BGL,2377,09-11-2005 01:25,17163,R62-M0-N2-C:J09-U11,KERNEL,FATAL,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00589370 90990003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",E60,"Error receiving packet on tree network, expecting type <*> instead of type <*> (softheader=<*> <*> <*> <*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>",0.9,Risk,2
HDFS,2066,10-11-2008 09:16,68,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.70.211:50010:Got exception while serving blk_424255210146453297 to /10.251.203.179:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,336,16-06-2005 08:49,2772,R34-M0-NF-C:J03-U01,KERNEL,INFO,generating core.8531,E67,generating core.<*>,0.1,Normal,0
BGL,2283,15-12-2005 07:16,35,R32-M0-NC-I:J18-U01,APP,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:50288, Link has been severed",E32,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Link has been severed",0.9,Risk,2
BGL,954,16-07-2005 03:30,33388,R33-M0-N6-C:J13-U11,KERNEL,INFO,"1 ddr errors(s) detected and corrected on rank 0, symbol 33, bit 7",E2,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>",0.1,Normal,0
HDFS,1651,11-11-2008 07:23,36,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.17.177:50010 is added to blk_4385764838827095986 size 3541872,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,0.05,Normal,0
BGL,707,09-07-2005 20:06,20,R00-M1-NE-C:J14-U01,KERNEL,INFO,generating core.25604,E67,generating core.<*>,0.1,Normal,0
BGL,813,10-07-2005 14:46,120,R25-M1-N7-C:J13-U01,KERNEL,INFO,generating core.4329,E67,generating core.<*>,0.1,Normal,0
BGL,2330,21-11-2005 19:08,3816,R14-M0-NC-I:J18-U11,APP,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41554, Connection timed out",E31,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Connection timed out",0.9,Risk,2
HDFS,864,10-11-2008 21:04,7,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-4551689611865410817 file /mnt/hadoop/dfs/data/current/blk_-4551689611865410817,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,2019,10-11-2008 08:13,179,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.66.102:50010:Got exception while serving blk_6106884317961925960 to /10.251.66.102:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,2380,21-11-2005 22:47,4148,R16-M1-NC-I:J18-U11,APP,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41060, Connection timed out",E31,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Connection timed out",0.9,Risk,2
BGL,777,10-07-2005 04:19,7,R21-M0-N2-C:J15-U01,KERNEL,INFO,generating core.10860,E67,generating core.<*>,0.1,Normal,0
HDFS,357,10-11-2008 09:30,125,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.70.211:50010:Got exception while serving blk_-667933171485085225 to /10.251.203.246:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,2291,04-09-2005 22:01,59067,R24-M1-NC-I:J18-U01,KERNEL,FATAL,Lustre mount FAILED : bglio336 : point /p/gb1,E81,Lustre mount FAILED : bglio<*> : point <*>,0.9,Risk,2
BGL,81,07-06-2005 19:22,22,R35-M0-NC-C:J03-U11,KERNEL,INFO,generating core.2911,E67,generating core.<*>,0.1,Normal,0
HDFS,2013,10-11-2008 08:08,34,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.26.8:50010:Got exception while serving blk_-8522942048313632858 to /10.251.31.85:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,2134,09-11-2008 22:20,1,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.67.113:50010:Got exception while serving blk_-62891505109755100 to /10.250.7.96:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,2162,10-11-2008 08:27,155,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.250.15.198:50010:Got exception while serving blk_-1851265222873801714 to /10.251.195.52:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,2309,13-12-2005 17:52,129081,R74-M1-N8-I:J18-U11,APP,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:55929, Link has been severed",E32,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Link has been severed",0.9,Risk,2
HDFS,1054,10-11-2008 22:34,59,UNKNOWN,dfs.DataNode$PacketResponder,INFO,Received block blk_-8524952715666214329 of size 67108864 from /10.251.90.64,E11,Received block blk_<*> of size <*> from /<*>,0.05,Normal,0
BGL,420,25-06-2005 18:48,25,R27-M1-N9-C:J17-U11,KERNEL,INFO,generating core.47736,E67,generating core.<*>,0.1,Normal,0
HDFS,2065,09-11-2008 22:42,104,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.73.220:50010:Got exception while serving blk_4934527196392001803 to /10.251.203.246:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,2141,10-11-2008 09:21,20,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.126.22:50010:Got exception while serving blk_1686195200514944346 to /10.250.6.223:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,1705,11-11-2008 07:52,14,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.228:50010 is added to blk_-1237539644269634790 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,0.05,Normal,0
HDFS,2037,10-11-2008 12:59,405,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.250.13.188:50010:Got exception while serving blk_73389299186801686 to /10.251.123.33:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,2370,25-11-2005 09:48,46413,R45-M1-N0-I:J18-U01,APP,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:54780, Link has been severed",E32,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Link has been severed",0.9,Risk,2
BGL,2299,13-12-2005 17:53,47,R44-M0-N4-I:J18-U01,APP,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:56170, Link has been severed",E32,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Link has been severed",0.9,Risk,2
HDFS,1069,10-11-2008 22:45,27,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.32:50010 is added to blk_3849239820458663566 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,0.05,Normal,0
HDFS,368,10-11-2008 10:30,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-4702684774678057084 is added to invalidSet of 10.250.13.240:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
BGL,2231,16-08-2005 04:45,19,R63-M0-N4-C:J16-U01,KERNEL,FATAL,rts: kernel terminated for reason 1004,E111,rts: kernel terminated for reason <*>,0.9,Risk,2
HDFS,1559,11-11-2008 06:48,17,UNKNOWN,dfs.DataNode$DataXceiver,INFO,Receiving block blk_-4657886075935807358 src: /10.251.31.160:53084 dest: /10.251.31.160:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,0.05,Normal,0
HDFS,1783,11-11-2008 08:23,134,UNKNOWN,dfs.DataNode$PacketResponder,INFO,Received block blk_-4775386099844009890 of size 67108864 from /10.251.107.19,E11,Received block blk_<*> of size <*> from /<*>,0.05,Normal,0
HDFS,682,10-11-2008 12:48,378,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.74.79:50010:Got exception while serving blk_2139707931694085102 to /10.251.111.228:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,2075,10-11-2008 13:56,7,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.214.130:50010:Got exception while serving blk_424461424221613461 to /10.251.71.193:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,161,10-11-2008 00:07,30,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.240:50010 is added to blk_-1055254430948037872 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,0.05,Normal,0
HDFS,1382,11-11-2008 04:43,2,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-1180596628202464893 file /mnt/hadoop/dfs/data/current/subdir52/blk_-1180596628202464893,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
BGL,2342,21-11-2005 12:23,29933,R04-M1-N8-I:J18-U01,KERNEL,FATAL,Lustre mount FAILED : bglio78 : block_id : location,E80,Lustre mount FAILED : bglio<*> : block_id : location,0.9,Risk,2
BGL,2327,16-08-2005 04:45,23,R63-M0-N4-C:J16-U01,KERNEL,FATAL,rts: kernel terminated for reason 1004,E111,rts: kernel terminated for reason <*>,0.9,Risk,2
HDFS,2200,09-11-2008 22:39,395,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.43.210:50010:Got exception while serving blk_2969087638814291714 to /10.251.199.86:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,2050,10-11-2008 19:33,713,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.39.179:50010:Got exception while serving blk_-8558281124275910849 to /10.251.30.134:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
BGL,1745,11-11-2005 12:39,19640,R31-M0-N8-I:J18-U01,KERNEL,INFO,ciod: generated 128 core files for program /bgl/apps/followup/SPaSM_static/SPaSM_mpi.new_comp,E34,ciod: generated <*> core files for program <*>,0.1,Normal,0
HDFS,1603,11-11-2008 06:55,11,UNKNOWN,dfs.DataNode$PacketResponder,INFO,PacketResponder 1 for block blk_6975937964598933356 terminating,E10,PacketResponder <*> for block blk_<*> terminating,0.05,Normal,0
